Already Exists,Success,SiteURL
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Jardox
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Joakim
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Jonas-Test
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/jonastest
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/jonastest54
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/jonastest2
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/jonastest88
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/JornadadeLimpiezaenlaBodega
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/WagenborgKAMteam
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/KathabarBusinessPlan
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/globalprogramUAT-kdrtest02
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/globalprogramUAT-kdrtest1121092019
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/globalprogramUAT-kdrtest4121092019
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/globalprogramUAT-kdrtestportalsitecreation3
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/globalprogramUAT-kdrportaltest1
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/KenoshaSanitaryFluidhandling
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Engines
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/lasttestfornow
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/LATAMPartnerDayscollaborationsite
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/LatinAmericaAMServiceDesk
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/letstrythisagain
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/lifescience
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Lilian
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Liliantst
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/LocalITFontanil-Nevers
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Team_Global_Service_Management
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/lskdjfo
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Lunar
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/M3logonnotworkingOne4ALDevTestPreprod
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/M30PressureTest
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/MakeWarehouse
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/MakeMorePlates-BlackBeltproject
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ManagementTeamColVenPa
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/MarineDivision
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/FuelGas
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/marinepowerbi-testversion
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/marineservicechina
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/groupsinvestigation
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/MidEuropeCommunicationsTeam
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/MidEuropeEnergyManagementTeam
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/-MiddleEast
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/-Minelinks
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/MiningTestSite
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Mission
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Mobility
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ModernTeamsite
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/morningtestinchina
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/msenterpriseagreement2017_grp
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/MSCPIProject
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/-MSHServiceCollaboration
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/mynewproject
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Mynewproject2
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/globalprogramUAT-myownpersonalsite
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/MyPresentReadyandUnique
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Myproject
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Myprojectfortest
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Nathalietest
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ExhibitionManagementProcessandTemplates
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/newproject
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Newproject1
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Newprojectfromnewapp
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/newprojectJune6
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/newprojectJune6665
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/newteamtest
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/globalprogramUAT-newtestportal
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/globalprogramUAT-newtestportalwinston
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/NewsTestSite
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Tacton
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/NorthAmericanServiceCenters
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/noteseol
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/November1st
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/NWPartsService
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/O365MobilityMFA&CA
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/IntuneMDMpilot
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/O365TechnicalTeam
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/OD-TD
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Office365Training2
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Office365Training
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ALsOffice365Community
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/CivilDrilling2
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/OliveOil
TRUE,TRUE,https://alfalavalonline.sharepoint.com/sites/One-IT
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Onemorefortheroad
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/One4AL-Syncron
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/One4ALR5.1.3.0
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/RightSalesImplementationProject
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/OnePLMEngineeringChangeinServiceNow
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/OnlineCommunication
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/OnlineCommunications
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/OpdateresSQL
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/OperationalPlans
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/OperationsRichmond
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Oramento
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/org-chart-pilot
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/OrgChartPilot
TRUE,TRUE,https://alfalavalonline.sharepoint.com/sites/OrgChartQA
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Organizationsite
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/globalprogramUAT-ownerkdeditordmitrij
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/P3testteam
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PAM-project
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ParDev
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/LatinAmericaFieldService
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PartnerClusterTeam
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ext-PartnerDays
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PartnerManagementSystem
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PelagiaUK
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/peopleprosharetermmapping
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PerformanceImprovement
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Personalstiftelsen-AlfaLaval
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PGGPHE
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PGGPHEItallstartswithYOU
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PGGPHEOperation-SeetheLight
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PGGPHETogetherisBetter-PhysicalMeetings
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PharmaTeam
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Philippines
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PIG-PROTEINIndustryNetwork
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PIMProject
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Pingpingsampleproject
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/pingpingsampleproject2
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/pingpingsampleproject3
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/plannerTestSite
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PMDesalination
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PM-Desalination
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PMO
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PMT
TRUE,TRUE,https://alfalavalonline.sharepoint.com/sites/portalsitelanding
TRUE,TRUE,https://alfalavalonline.sharepoint.com/sites/portalsitelandinguat
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PortfolioforAndroid-Beta
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PortfolioManagers
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PortifolioManagers
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Poseidon-external
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PresentIttest
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Pre-viewcollaborationsite
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PriceAnalysisTool
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PricingLogBookOnlineTest
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/privat
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Private
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/prod1
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/prod2
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/prod7
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Productconfiguration2
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ProductConfiguration
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ProjectOffice365
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/pwa
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Protein
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PIG-PROTEINIndustryGroup-SHAREpoint
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ProteinTeamWebsite
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Prova
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PublicTeamsite
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PublicTestteam
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ESDECpulpandpaper
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Pureleadership44
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/QALocalSiteDemo1
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/QHSE
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Quotazione
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Quotazione2
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/R&DLundTestPanel
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Raymond-test
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/RefineryIndustri
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/RegionalCommunicationsManagers
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Rehnsplanering
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/RenewableMapCollaborationsite
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/restrictedaccessproject
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/RH
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/RKLeninaproject
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/RUMOALPITIS
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/sa_newprojectJune6
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/sa_restrictedaccessproject
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SafetyCampaigninKorea20182019
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Sales
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/TeamPriceAnalysisandSalesTool
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/salesanalytics
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SalesTeam
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Salesforce-ENSHSSEquipmentSales
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SallyMigrationPortal
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SARIA
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SEAFinance
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SEAITIS
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SEARPTeam
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SecoolALF
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SecurityOperations405
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SecurityOperations
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ServiceSPE
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/September2019
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/September2019410
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Service365
TRUE,TRUE,https://alfalavalonline.sharepoint.com/sites/service-servicecentre
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ServiceDeliveryManagement
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/temp_servicedesk_grp
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ServiceDivision-Parts
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ServiceDivisionManagementTeam
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ServiceEnergy
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ServiceEnergyEPS
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ServiceEnergyHVAC-IBManagement
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ServiceIndustry
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ServiceOperationsBenelux
TRUE,TRUE,https://alfalavalonline.sharepoint.com/sites/service-servicesales
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ServiceSalesTeam
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ServiceNowIT
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SEUClusteEnergySeparation
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/CommunicationSite
TRUE,TRUE,https://alfalavalonline.sharepoint.com/sites/ShareDemoCommSite
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ShareEvolutionProjectTeamsite
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ShareinO365Training
TRUE,TRUE,https://alfalavalonline.sharepoint.com/sites/shareQA
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SHAREupdateproject
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SharePointModernTeamsite
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SharePointStuff
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SharePointSupport
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ShipownerRelationshipManagement-Public
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Skype2Teamsjourney
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Team_SkypeTel_admins
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SkypeTel
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SkypetelCanada
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SkypetelDEAUCH
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/test4
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SkypetelOslo
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Nissestestteam
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/USTelephony
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Sludge
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SmartPricingUK
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Exhibitions-SMM
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SMM2020
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/sometging
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/something
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Souringtraining_Test
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SpiralTactonWorks
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/spm
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SPMAdmin
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SPMAdriatic
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SPMFrance
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SPMIberica
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SPM-CRMDEV
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SPM-CRMPREPROD
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SPM-CRMPROD
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SPOnlinePre-study1
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SPOTEAMS
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SSPExtranet
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Starch
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PMExhibitions
TRUE,TRUE,https://alfalavalonline.sharepoint.com/sites/service-strategyandperformance
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Strategyplateandcassettemanufacturing
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Sugar
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SupplierManagement
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SupplierQualityAssuranceHSS&DEC
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/CITERPCRM
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SyncrudeServiceRDteam
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SystemsupportLund
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/TactonUsersTeam
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/test3
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Tarefas
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/team10
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/team11
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/team12
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/team13
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Team_CIT_Digital_Infomation
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/TeamGlobalTechnologyCWHE
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/teamid
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/TeamPetrochemicalsIndustry
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/TeamPetrochemicalsIndustry2
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/TeamPowerBIInvestigation298
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/TeamPowerBIinvestigation
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/TeamSHARE
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Team_ShareSuperusers
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Team_CIT_SPO
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/TeamtalkEnergySeparation
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/TeamVAVE
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Team_CIT_Architects
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Team_CIT_Infrastructure_Mgmt
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Team_CIT_Infrastructure_Mgmt_AM
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Team_Energy_Management
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Team_ExchangeOnline
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Team_GlobalServiceprojectSpeedinquotation
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Team_GlobalServiceprojectStrategicITdirection
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Team_Global_Service_Commercial_Development
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Team_Global_Service_Management2
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Team_Global_Service_Operations
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Team_Group_Internal_Communications
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Team_ShareEvolution
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/team_testcollaboration
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Team_US_Food&Water_Financial_Reports
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/team3
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/team4
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/team5
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/team6
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/team7
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/team8
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Teams_Demo
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Teams_Demo129
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ted
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Test711
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Test70
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Test96
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Test60
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Test93
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Test428
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/test929
